sensor_type,device_type,timestamps,value1,value2,value3
Pressure,smartphone,1529657661456000000,1017.2714,1009.41144,0.0
Pressure,smartphone,1529657661494000000,1017.2714,1009.41144,0.0
Pressure,smartphone,1529657661533000000,1017.2714,1009.41144,0.0
Pressure,smartphone,1529657661572000000,1017.2726,1009.4126,0.0
Pressure,smartphone,1529657661610000000,1017.2726,1009.4126,0.0
Pressure,smartphone,1529657661648000000,1017.2726,1009.4126,0.0
Pressure,smartphone,1529657661686000000,1017.2726,1009.4126,0.0
Pressure,smartphone,1529657661725000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657661764000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657661802000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657661841000000,1017.2748,1009.4148,0.0
Pressure,smartphone,1529657661879000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657661917000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657661956000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657661994000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657662032000000,1017.2607,1009.4007,0.0
Pressure,smartphone,1529657662071000000,1017.2607,1009.4007,0.0
Pressure,smartphone,1529657662110000000,1017.2607,1009.4007,0.0
Pressure,smartphone,1529657662148000000,1017.2607,1009.4007,0.0
Pressure,smartphone,1529657662187000000,1017.2607,1009.4007,0.0
Pressure,smartphone,1529657662225000000,1017.2575,1009.3975,0.0
Pressure,smartphone,1529657662263000000,1017.2575,1009.3975,0.0
Pressure,smartphone,1529657662302000000,1017.2575,1009.3975,0.0
Pressure,smartphone,1529657662341000000,1017.2575,1009.3975,0.0
Pressure,smartphone,1529657662379000000,1017.2521,1009.3921,0.0
Pressure,smartphone,1529657662417000000,1017.2521,1009.3921,0.0
Pressure,smartphone,1529657662456000000,1017.2521,1009.3921,0.0
Pressure,smartphone,1529657662494000000,1017.2521,1009.3921,0.0
Pressure,smartphone,1529657662532000000,1017.2457,1009.38574,0.0
Pressure,smartphone,1529657662571000000,1017.2457,1009.38574,0.0
Pressure,smartphone,1529657662610000000,1017.2457,1009.38574,0.0
Pressure,smartphone,1529657662648000000,1017.2457,1009.38574,0.0
Pressure,smartphone,1529657662686000000,1017.23596,1009.376,0.0
Pressure,smartphone,1529657662725000000,1017.23596,1009.376,0.0
Pressure,smartphone,1529657662763000000,1017.23596,1009.376,0.0
Pressure,smartphone,1529657662802000000,1017.23596,1009.376,0.0
Pressure,smartphone,1529657662840000000,1017.2449,1009.3849,0.0
Pressure,smartphone,1529657662879000000,1017.2449,1009.3849,0.0
Pressure,smartphone,1529657662917000000,1017.2449,1009.3849,0.0
Pressure,smartphone,1529657662956000000,1017.2449,1009.3849,0.0
Pressure,smartphone,1529657662994000000,1017.25366,1009.3937,0.0
Pressure,smartphone,1529657663032000000,1017.25366,1009.3937,0.0
Pressure,smartphone,1529657663071000000,1017.25366,1009.3937,0.0
Pressure,smartphone,1529657663109000000,1017.25366,1009.3937,0.0
Pressure,smartphone,1529657663148000000,1017.2591,1009.3991,0.0
Pressure,smartphone,1529657663187000000,1017.2591,1009.3991,0.0
Pressure,smartphone,1529657663225000000,1017.2591,1009.3991,0.0
Pressure,smartphone,1529657663263000000,1017.2591,1009.3991,0.0
Pressure,smartphone,1529657663302000000,1017.2558,1009.3958,0.0
Pressure,smartphone,1529657663340000000,1017.2558,1009.3958,0.0
Pressure,smartphone,1529657663378000000,1017.2558,1009.3958,0.0
Pressure,smartphone,1529657663418000000,1017.2558,1009.3958,0.0
Pressure,smartphone,1529657663456000000,1017.2522,1009.3922,0.0
Pressure,smartphone,1529657663494000000,1017.2522,1009.3922,0.0
Pressure,smartphone,1529657663532000000,1017.2522,1009.3922,0.0
Pressure,smartphone,1529657663571000000,1017.2522,1009.3922,0.0
Pressure,smartphone,1529657663609000000,1017.25287,1009.3929,0.0
Pressure,smartphone,1529657663647000000,1017.25287,1009.3929,0.0
Pressure,smartphone,1529657663686000000,1017.25287,1009.3929,0.0
Pressure,smartphone,1529657663725000000,1017.25287,1009.3929,0.0
Pressure,smartphone,1529657663763000000,1017.2549,1009.3949,0.0
Pressure,smartphone,1529657663802000000,1017.2549,1009.3949,0.0
Pressure,smartphone,1529657663840000000,1017.2549,1009.3949,0.0
Pressure,smartphone,1529657663879000000,1017.2549,1009.3949,0.0
Pressure,smartphone,1529657663917000000,1017.2481,1009.3881,0.0
Pressure,smartphone,1529657663955000000,1017.2481,1009.3881,0.0
Pressure,smartphone,1529657663994000000,1017.2481,1009.3881,0.0
Pressure,smartphone,1529657664032000000,1017.2481,1009.3881,0.0
Pressure,smartphone,1529657664072000000,1017.24524,1009.38525,0.0
Pressure,smartphone,1529657664110000000,1017.24524,1009.38525,0.0
Pressure,smartphone,1529657664147000000,1017.24524,1009.38525,0.0
Pressure,smartphone,1529657664186000000,1017.24524,1009.38525,0.0
Pressure,smartphone,1529657664225000000,1017.24677,1009.3868,0.0
Pressure,smartphone,1529657664263000000,1017.24677,1009.3868,0.0
Pressure,smartphone,1529657664301000000,1017.24677,1009.3868,0.0
Pressure,smartphone,1529657664340000000,1017.24677,1009.3868,0.0
Pressure,smartphone,1529657664379000000,1017.24677,1009.3868,0.0
Pressure,smartphone,1529657664417000000,1017.24133,1009.38135,0.0
Pressure,smartphone,1529657664456000000,1017.24133,1009.38135,0.0
Pressure,smartphone,1529657664494000000,1017.24133,1009.38135,0.0
Pressure,smartphone,1529657664532000000,1017.24133,1009.38135,0.0
Pressure,smartphone,1529657664571000000,1017.23047,1009.3705,0.0
Pressure,smartphone,1529657664609000000,1017.23047,1009.3705,0.0
Pressure,smartphone,1529657664648000000,1017.23047,1009.3705,0.0
Pressure,smartphone,1529657664686000000,1017.23047,1009.3705,0.0
Pressure,smartphone,1529657664724000000,1017.236,1009.37604,0.0
Pressure,smartphone,1529657664763000000,1017.236,1009.37604,0.0
Pressure,smartphone,1529657664802000000,1017.236,1009.37604,0.0
Pressure,smartphone,1529657664840000000,1017.236,1009.37604,0.0
Pressure,smartphone,1529657664878000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657664917000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657664955000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657664994000000,1017.2224,1009.3624,0.0
Pressure,smartphone,1529657665032000000,1017.2124,1009.3524,0.0
Pressure,smartphone,1529657665070000000,1017.2124,1009.3524,0.0
Pressure,smartphone,1529657665109000000,1017.2124,1009.3524,0.0
Pressure,smartphone,1529657665147000000,1017.2124,1009.3524,0.0
Pressure,smartphone,1529657665186000000,1017.20245,1009.34247,0.0
Pressure,smartphone,1529657665224000000,1017.20245,1009.34247,0.0
Pressure,smartphone,1529657665263000000,1017.20245,1009.34247,0.0
Pressure,smartphone,1529657665302000000,1017.20245,1009.34247,0.0
Pressure,smartphone,1529657665340000000,1017.2012,1009.3412,0.0
Pressure,smartphone,1529657665378000000,1017.2012,1009.3412,0.0
Pressure,smartphone,1529657665416000000,1017.2012,1009.3412,0.0
Pressure,smartphone,1529657665455000000,1017.2012,1009.3412,0.0
Pressure,smartphone,1529657665493000000,1017.1993,1009.3393,0.0
Pressure,smartphone,1529657665532000000,1017.1993,1009.3393,0.0
Pressure,smartphone,1529657665570000000,1017.1993,1009.3393,0.0
Pressure,smartphone,1529657665609000000,1017.1993,1009.3393,0.0
Pressure,smartphone,1529657665647000000,1017.19977,1009.3398,0.0
Pressure,smartphone,1529657665686000000,1017.19977,1009.3398,0.0
Pressure,smartphone,1529657665724000000,1017.19977,1009.3398,0.0
Pressure,smartphone,1529657665763000000,1017.19977,1009.3398,0.0
Pressure,smartphone,1529657665801000000,1017.1936,1009.3336,0.0
Pressure,smartphone,1529657665840000000,1017.1936,1009.3336,0.0
Pressure,smartphone,1529657665878000000,1017.1936,1009.3336,0.0
Pressure,smartphone,1529657665917000000,1017.1936,1009.3336,0.0
Pressure,smartphone,1529657665955000000,1017.1943,1009.3343,0.0
Pressure,smartphone,1529657665993000000,1017.1943,1009.3343,0.0
Pressure,smartphone,1529657666032000000,1017.1943,1009.3343,0.0
Pressure,smartphone,1529657666070000000,1017.1943,1009.3343,0.0
Pressure,smartphone,1529657666108000000,1017.2011,1009.3411,0.0
Pressure,smartphone,1529657666148000000,1017.2011,1009.3411,0.0
Pressure,smartphone,1529657666185000000,1017.2011,1009.3411,0.0
Pressure,smartphone,1529657666224000000,1017.2011,1009.3411,0.0
Pressure,smartphone,1529657666263000000,1017.19763,1009.33765,0.0
Pressure,smartphone,1529657666301000000,1017.19763,1009.33765,0.0
Pressure,smartphone,1529657666339000000,1017.19763,1009.33765,0.0
Pressure,smartphone,1529657666378000000,1017.19763,1009.33765,0.0
Pressure,smartphone,1529657666416000000,1017.19763,1009.33765,0.0
Pressure,smartphone,1529657666455000000,1017.20374,1009.34375,0.0
Pressure,smartphone,1529657666493000000,1017.20374,1009.34375,0.0
Pressure,smartphone,1529657666531000000,1017.20374,1009.34375,0.0
Pressure,smartphone,1529657666570000000,1017.20374,1009.34375,0.0
Pressure,smartphone,1529657666609000000,1017.2044,1009.3444,0.0
Pressure,smartphone,1529657666647000000,1017.2044,1009.3444,0.0
Pressure,smartphone,1529657666685000000,1017.2044,1009.3444,0.0
Pressure,smartphone,1529657666724000000,1017.2044,1009.3444,0.0
Pressure,smartphone,1529657666763000000,1017.21704,1009.35706,0.0
Pressure,smartphone,1529657666801000000,1017.21704,1009.35706,0.0
Pressure,smartphone,1529657666839000000,1017.21704,1009.35706,0.0
Pressure,smartphone,1529657666878000000,1017.21704,1009.35706,0.0
Pressure,smartphone,1529657666916000000,1017.2092,1009.34924,0.0
Pressure,smartphone,1529657666955000000,1017.2092,1009.34924,0.0
Pressure,smartphone,1529657666993000000,1017.2092,1009.34924,0.0
Pressure,smartphone,1529657667032000000,1017.2092,1009.34924,0.0
Pressure,smartphone,1529657667070000000,1017.19586,1009.3359,0.0
Pressure,smartphone,1529657667108000000,1017.19586,1009.3359,0.0
Pressure,smartphone,1529657667147000000,1017.19586,1009.3359,0.0
Pressure,smartphone,1529657667186000000,1017.19586,1009.3359,0.0
Pressure,smartphone,1529657667224000000,1017.1852,1009.3252,0.0
Pressure,smartphone,1529657667262000000,1017.1852,1009.3252,0.0
Pressure,smartphone,1529657667301000000,1017.1852,1009.3252,0.0
Pressure,smartphone,1529657667339000000,1017.1852,1009.3252,0.0
Pressure,smartphone,1529657667377000000,1017.17664,1009.31665,0.0
Pressure,smartphone,1529657667416000000,1017.17664,1009.31665,0.0
Pressure,smartphone,1529657667455000000,1017.17664,1009.31665,0.0
Pressure,smartphone,1529657667493000000,1017.17664,1009.31665,0.0
Pressure,smartphone,1529657667531000000,1017.16754,1009.30756,0.0
Pressure,smartphone,1529657667570000000,1017.16754,1009.30756,0.0
Pressure,smartphone,1529657667609000000,1017.16754,1009.30756,0.0
Pressure,smartphone,1529657667647000000,1017.16754,1009.30756,0.0
Pressure,smartphone,1529657667685000000,1017.16394,1009.30396,0.0
Pressure,smartphone,1529657667724000000,1017.16394,1009.30396,0.0
Pressure,smartphone,1529657667762000000,1017.16394,1009.30396,0.0
Pressure,smartphone,1529657667801000000,1017.16394,1009.30396,0.0
Pressure,smartphone,1529657667839000000,1017.15247,1009.2925,0.0
Pressure,smartphone,1529657667878000000,1017.15247,1009.2925,0.0
Pressure,smartphone,1529657667916000000,1017.15247,1009.2925,0.0
Pressure,smartphone,1529657667955000000,1017.15247,1009.2925,0.0
Pressure,smartphone,1529657667993000000,1017.1472,1009.28723,0.0
Pressure,smartphone,1529657668032000000,1017.1472,1009.28723,0.0
Pressure,smartphone,1529657668069000000,1017.1472,1009.28723,0.0
Pressure,smartphone,1529657668108000000,1017.1472,1009.28723,0.0
Pressure,smartphone,1529657668147000000,1017.14465,1009.28467,0.0
Pressure,smartphone,1529657668186000000,1017.14465,1009.28467,0.0
Pressure,smartphone,1529657668224000000,1017.14465,1009.28467,0.0
Pressure,smartphone,1529657668262000000,1017.14465,1009.28467,0.0
Pressure,smartphone,1529657668300000000,1017.1466,1009.2866,0.0
Pressure,smartphone,1529657668339000000,1017.1466,1009.2866,0.0
Pressure,smartphone,1529657668378000000,1017.1466,1009.2866,0.0
Pressure,smartphone,1529657668416000000,1017.1466,1009.2866,0.0
Pressure,smartphone,1529657668454000000,1017.1466,1009.2866,0.0
Pressure,smartphone,1529657668493000000,1017.14905,1009.28906,0.0
Pressure,smartphone,1529657668531000000,1017.14905,1009.28906,0.0
Pressure,smartphone,1529657668570000000,1017.14905,1009.28906,0.0
Pressure,smartphone,1529657668608000000,1017.14905,1009.28906,0.0
Pressure,smartphone,1529657668646000000,1017.1461,1009.28613,0.0
Pressure,smartphone,1529657668685000000,1017.1461,1009.28613,0.0
Pressure,smartphone,1529657668724000000,1017.1461,1009.28613,0.0
Pressure,smartphone,1529657668762000000,1017.1461,1009.28613,0.0
Pressure,smartphone,1529657668800000000,1017.1477,1009.2877,0.0
Pressure,smartphone,1529657668839000000,1017.1477,1009.2877,0.0
Pressure,smartphone,1529657668877000000,1017.1477,1009.2877,0.0
Pressure,smartphone,1529657668916000000,1017.1477,1009.2877,0.0
Pressure,smartphone,1529657668954000000,1017.1432,1009.2832,0.0
Pressure,smartphone,1529657668993000000,1017.1432,1009.2832,0.0
Pressure,smartphone,1529657669031000000,1017.1432,1009.2832,0.0
Pressure,smartphone,1529657669070000000,1017.1432,1009.2832,0.0
Pressure,smartphone,1529657669108000000,1017.1379,1009.2779,0.0
Pressure,smartphone,1529657669146000000,1017.1379,1009.2779,0.0
Pressure,smartphone,1529657669186000000,1017.1379,1009.2779,0.0
Pressure,smartphone,1529657669223000000,1017.1379,1009.2779,0.0
Pressure,smartphone,1529657669262000000,1017.1371,1009.2771,0.0
Pressure,smartphone,1529657669301000000,1017.1371,1009.2771,0.0
Pressure,smartphone,1529657669339000000,1017.1371,1009.2771,0.0
Pressure,smartphone,1529657669378000000,1017.1371,1009.2771,0.0
Pressure,smartphone,1529657669416000000,1017.1344,1009.2744,0.0
Pressure,smartphone,1529657669454000000,1017.1344,1009.2744,0.0
Pressure,smartphone,1529657669493000000,1017.1344,1009.2744,0.0
Pressure,smartphone,1529657669531000000,1017.1344,1009.2744,0.0
Pressure,smartphone,1529657669570000000,1017.12946,1009.2695,0.0
Pressure,smartphone,1529657669608000000,1017.12946,1009.2695,0.0
Pressure,smartphone,1529657669646000000,1017.12946,1009.2695,0.0
Pressure,smartphone,1529657669685000000,1017.12946,1009.2695,0.0
Pressure,smartphone,1529657669723000000,1017.12024,1009.26025,0.0
Pressure,smartphone,1529657669762000000,1017.12024,1009.26025,0.0
Pressure,smartphone,1529657669800000000,1017.12024,1009.26025,0.0
Pressure,smartphone,1529657669839000000,1017.12024,1009.26025,0.0
Pressure,smartphone,1529657669877000000,1017.1149,1009.25494,0.0
Pressure,smartphone,1529657669915000000,1017.1149,1009.25494,0.0
Pressure,smartphone,1529657669954000000,1017.1149,1009.25494,0.0
Pressure,smartphone,1529657669992000000,1017.1149,1009.25494,0.0
Pressure,smartphone,1529657670031000000,1017.1158,1009.2558,0.0
Pressure,smartphone,1529657670069000000,1017.1158,1009.2558,0.0
Pressure,smartphone,1529657670108000000,1017.1158,1009.2558,0.0
Pressure,smartphone,1529657670146000000,1017.1158,1009.2558,0.0
Pressure,smartphone,1529657670185000000,1017.1089,1009.2489,0.0
Pressure,smartphone,1529657670223000000,1017.1089,1009.2489,0.0
Pressure,smartphone,1529657670261000000,1017.1089,1009.2489,0.0
Pressure,smartphone,1529657670301000000,1017.1089,1009.2489,0.0
Pressure,smartphone,1529657670339000000,1017.0975,1009.2375,0.0
Pressure,smartphone,1529657670377000000,1017.0975,1009.2375,0.0
Pressure,smartphone,1529657670415000000,1017.0975,1009.2375,0.0
Pressure,smartphone,1529657670454000000,1017.0975,1009.2375,0.0
Pressure,smartphone,1529657670492000000,1017.0975,1009.2375,0.0
Pressure,smartphone,1529657670531000000,1017.0889,1009.22894,0.0
Pressure,smartphone,1529657670569000000,1017.0889,1009.22894,0.0
Pressure,smartphone,1529657670607000000,1017.0889,1009.22894,0.0
Pressure,smartphone,1529657670646000000,1017.0889,1009.22894,0.0
Pressure,smartphone,1529657670684000000,1017.09106,1009.2311,0.0
Pressure,smartphone,1529657670723000000,1017.09106,1009.2311,0.0
Pressure,smartphone,1529657670762000000,1017.09106,1009.2311,0.0
Pressure,smartphone,1529657670800000000,1017.09106,1009.2311,0.0
Pressure,smartphone,1529657670838000000,1017.09357,1009.2336,0.0
Pressure,smartphone,1529657670877000000,1017.09357,1009.2336,0.0
Pressure,smartphone,1529657670915000000,1017.09357,1009.2336,0.0
Pressure,smartphone,1529657670954000000,1017.09357,1009.2336,0.0
Pressure,smartphone,1529657670993000000,1017.09314,1009.23315,0.0
Pressure,smartphone,1529657671031000000,1017.09314,1009.23315,0.0
Pressure,smartphone,1529657671069000000,1017.09314,1009.23315,0.0
Pressure,smartphone,1529657671108000000,1017.09314,1009.23315,0.0
Pressure,smartphone,1529657671146000000,1017.0937,1009.2337,0.0
Pressure,smartphone,1529657671184000000,1017.0937,1009.2337,0.0
Pressure,smartphone,1529657671223000000,1017.0937,1009.2337,0.0
Pressure,smartphone,1529657671262000000,1017.0937,1009.2337,0.0
Pressure,smartphone,1529657671300000000,1017.08386,1009.2239,0.0
Pressure,smartphone,1529657671338000000,1017.08386,1009.2239,0.0
Pressure,smartphone,1529657671377000000,1017.08386,1009.2239,0.0
Pressure,smartphone,1529657671416000000,1017.08386,1009.2239,0.0
Pressure,smartphone,1529657671454000000,1017.0902,1009.2302,0.0
Pressure,smartphone,1529657671492000000,1017.0902,1009.2302,0.0
Pressure,smartphone,1529657671530000000,1017.0902,1009.2302,0.0
Pressure,smartphone,1529657671569000000,1017.0902,1009.2302,0.0
Pressure,smartphone,1529657671608000000,1017.1014,1009.2414,0.0
Pressure,smartphone,1529657671645000000,1017.1014,1009.2414,0.0
Pressure,smartphone,1529657671685000000,1017.1014,1009.2414,0.0
Pressure,smartphone,1529657671722000000,1017.1014,1009.2414,0.0
Pressure,smartphone,1529657671762000000,1017.10547,1009.2455,0.0
Pressure,smartphone,1529657671800000000,1017.10547,1009.2455,0.0
Pressure,smartphone,1529657671838000000,1017.10547,1009.2455,0.0
Pressure,smartphone,1529657671877000000,1017.10547,1009.2455,0.0
Pressure,smartphone,1529657671915000000,1017.1116,1009.2516,0.0
Pressure,smartphone,1529657671953000000,1017.1116,1009.2516,0.0
Pressure,smartphone,1529657671992000000,1017.1116,1009.2516,0.0
Pressure,smartphone,1529657672031000000,1017.1116,1009.2516,0.0
Pressure,smartphone,1529657672069000000,1017.1137,1009.2537,0.0
Pressure,smartphone,1529657672108000000,1017.1137,1009.2537,0.0
Pressure,smartphone,1529657672146000000,1017.1137,1009.2537,0.0
Pressure,smartphone,1529657672184000000,1017.1137,1009.2537,0.0
Pressure,smartphone,1529657672222000000,1017.1055,1009.24554,0.0
Pressure,smartphone,1529657672261000000,1017.1055,1009.24554,0.0
Pressure,smartphone,1529657672299000000,1017.1055,1009.24554,0.0
Pressure,smartphone,1529657672338000000,1017.1055,1009.24554,0.0
